t,imu_roll,imu_pitch,pid_roll,pid_pitch
1779027062.6850,0.008016,0.012207,-0.004603,-0.005972
1779027062.6920,0.008787,0.012913,-0.004540,-0.005153
1779027062.6985,0.009468,0.013359,-0.004516,-0.004421
1779027062.7055,0.010039,0.013556,-0.004077,-0.003458
1779027062.7124,0.010473,0.013526,-0.003672,-0.002636
1779027062.7194,0.010788,0.013236,-0.003309,-0.001648
1779027062.7263,0.011101,0.012893,-0.003365,-0.001393
1779027062.7333,0.011402,0.012533,-0.003389,-0.001259
1779027062.7472,0.011687,0.012163,-0.002876,-0.001821
1779027062.7542,0.011949,0.011787,-0.003359,-0.001058
1779027062.7611,0.012184,0.011402,-0.003313,-0.000949
1779027062.7687,0.012389,0.011008,-0.003185,-0.000964
1779027062.7754,0.012560,0.010604,-0.003185,-0.000680
1779027062.7820,0.012701,0.010196,-0.003118,-0.000539
1779027062.7889,0.012804,0.009773,-0.002972,-0.000494
1779027062.7959,0.012865,0.009335,-0.002833,-0.000361
1779027062.8028,0.012870,0.008899,-0.002637,-0.000275
1779027062.8097,0.012827,0.008450,-0.002455,-0.000142
1779027062.8167,0.012730,0.007984,-0.002249,0.000008
1779027062.8237,0.012578,0.007502,-0.002018,0.000164
1779027062.8307,0.012365,0.007001,-0.001777,0.000293
1779027062.8376,0.012090,0.006482,-0.001462,0.000536
1779027062.8445,0.011756,0.005951,-0.001208,0.000649
1779027062.8515,0.011357,0.005396,-0.000896,0.000839
1779027062.8584,0.010887,0.004820,-0.000550,0.001033
1779027062.8654,0.010341,0.004220,-0.000168,0.001236
1779027062.8729,0.009717,0.003591,0.000056,0.001282
1779027062.8797,0.009013,0.002931,0.000727,0.001770
1779027062.8862,0.008227,0.002235,0.001302,0.002148
1779027062.8932,0.007357,0.001506,0.001589,0.002241
1779027062.9071,0.006404,0.000750,0.000361,0.001131
1779027062.9140,0.005475,0.000304,0.002179,0.001467
1779027062.9210,0.004599,0.000162,0.002158,0.000397
1779027062.9279,0.003793,0.000319,0.002068,-0.000705
1779027062.9349,0.003072,0.000767,0.001905,-0.001845
1779027062.9423,0.002449,0.001504,0.001541,-0.002870
1779027062.9488,0.001901,0.001998,0.001651,-0.002379
1779027062.9557,0.001462,0.002211,0.001209,-0.001289
1779027062.9627,0.000989,0.002337,0.001430,-0.001000
1779027062.9696,0.000501,0.002425,0.001580,-0.000884
1779027062.9772,0.000008,0.002493,0.001550,-0.000804
1779027062.9840,-0.000487,0.002546,0.001854,-0.000785
1779027062.9904,-0.000977,0.002585,0.002033,-0.000751
1779027062.9974,-0.001466,0.002604,0.001944,-0.000670
1779027063.0044,-0.001944,0.002614,0.002036,-0.000644
1779027063.0113,-0.002406,0.002615,0.002069,-0.000610
1779027063.0183,-0.002849,0.002606,0.002090,-0.000572
1779027063.0252,-0.003268,0.002587,0.002087,-0.000533
1779027063.0322,-0.003659,0.002558,0.002064,-0.000493
1779027063.0391,-0.004018,0.002520,0.002024,-0.000452
1779027063.0461,-0.004342,0.002473,0.001960,-0.000410
1779027063.0530,-0.004627,0.002417,0.001882,-0.000366
1779027063.0600,-0.004878,0.002344,0.001810,-0.000294
1779027063.0670,-0.005088,0.002266,0.001702,-0.000260
1779027063.0739,-0.005252,0.002181,0.001573,-0.000218
1779027063.0820,-0.005366,0.002089,0.001359,-0.000222
1779027063.0883,-0.005428,0.001989,0.001268,-0.000085
1779027063.0948,-0.005434,0.001882,0.001044,-0.000051
1779027063.1017,-0.005392,0.001780,0.000865,-0.000081
1779027063.1087,-0.005291,0.001663,0.000631,0.000001
1779027063.1156,-0.005129,0.001527,0.000381,0.000094
1779027063.1226,-0.004904,0.001368,0.000109,0.000210
1779027063.1295,-0.004612,0.001184,-0.000186,0.000336
1779027063.1365,-0.004254,0.000979,-0.000496,0.000451
1779027063.1434,-0.003830,0.000758,-0.000820,0.000554
1779027063.1504,-0.003340,0.000525,-0.001150,0.000642
1779027063.1573,-0.002898,0.000629,-0.001071,-0.000593
1779027063.1643,-0.002529,0.001070,-0.000878,-0.001889
1779027063.1717,-0.002088,0.001646,-0.001127,-0.002366
1779027063.1786,-0.001592,0.002303,-0.001532,-0.002923
1779027063.1855,-0.001158,0.002654,-0.001394,-0.001893
1779027063.1927,-0.000824,0.002697,-0.001057,-0.000782
1779027063.1995,-0.000448,0.002650,-0.001347,-0.000446
1779027063.2073,-0.000042,0.002567,-0.001354,-0.000343
1779027063.2129,0.000390,0.002468,-0.002035,-0.000149
1779027063.2199,0.000841,0.002356,-0.001847,-0.000161
1779027063.2268,0.001305,0.002233,-0.001989,-0.000098
1779027063.2338,0.001778,0.002100,-0.002109,-0.000036
1779027063.2409,0.002253,0.001957,-0.002192,0.000021
1779027063.2477,0.002726,0.001804,-0.002328,0.000100
1779027063.2546,0.003190,0.001643,-0.002367,0.000158
1779027063.2616,0.003641,0.001472,-0.002409,0.000223
1779027063.2685,0.004074,0.001292,-0.002434,0.000295
1779027063.2755,0.004486,0.001101,-0.002437,0.000370
1779027063.2824,0.004871,0.000898,-0.002424,0.000453
1779027063.2903,0.005228,0.000683,-0.002239,0.000449
1779027063.2968,0.005552,0.000455,-0.002426,0.000694
1779027063.3033,0.005842,0.000212,-0.002345,0.000797
1779027063.3104,0.006105,-0.000059,-0.002218,0.000875
1779027063.3172,0.006332,-0.000344,-0.002161,0.001010
1779027063.3242,0.006519,-0.000644,-0.002045,0.001113
1779027063.3311,0.006665,-0.000961,-0.001925,0.001234
1779027063.3381,0.006765,-0.001296,-0.001784,0.001373
1779027063.3450,0.006820,-0.001658,-0.001632,0.001538
1779027063.3520,0.006840,-0.002041,-0.001514,0.001689
1779027063.3589,0.006819,-0.002467,-0.001361,0.001933
1779027063.3659,0.006755,-0.002936,-0.001194,0.002178
1779027063.3728,0.006648,-0.003443,-0.001020,0.002418
1779027063.3798,0.006498,-0.003983,-0.000838,0.002645
1779027063.3867,0.006305,-0.004552,-0.000645,0.002867
1779027063.3943,0.006181,-0.004779,-0.000906,0.001613
1779027063.4010,0.006158,-0.004665,-0.001227,0.000418
1779027063.4076,0.006091,-0.004427,-0.001044,-0.000110
1779027063.4145,0.005987,-0.004126,-0.000904,-0.000348
1779027063.4219,0.005795,-0.003940,-0.000596,0.000069
1779027063.4284,0.005529,-0.003803,-0.000166,0.000146
1779027063.4354,0.005199,-0.003692,0.000061,0.000255
1779027063.4423,0.004814,-0.003602,0.000335,0.000307
1779027063.4493,0.004383,-0.003529,0.000588,0.000359
1779027063.4562,0.003913,-0.003474,0.000820,0.000412
1779027063.4632,0.003410,-0.003436,0.001038,0.000466
1779027063.4771,0.002881,-0.003415,0.000286,0.000562
1779027063.4840,0.002332,-0.003409,0.001418,0.000578
1779027063.4910,0.001768,-0.003418,0.001586,0.000635
1779027063.4991,0.001195,-0.003442,0.001438,0.000680
1779027063.5054,0.000617,-0.003478,0.002089,0.000760
1779027063.5119,0.000037,-0.003527,0.002139,0.000812
1779027063.5188,-0.000540,-0.003587,0.002094,0.000855
1779027063.5258,-0.001111,-0.003659,0.002187,0.000910
1779027063.5327,-0.001673,-0.003741,0.002267,0.000966
1779027063.5396,-0.002223,-0.003834,0.002334,0.001022
1779027063.5466,-0.002774,-0.003919,0.002447,0.001014
1779027063.5536,-0.003312,-0.004019,0.002507,0.001084
1779027063.5603,-0.003836,-0.004130,0.002612,0.001160
1779027063.5675,-0.004354,-0.004263,0.002605,0.001246
1779027063.5744,-0.004849,-0.004413,0.002665,0.001347
1779027063.5814,-0.005328,-0.004573,0.002703,0.001416
1779027063.5883,-0.005790,-0.004748,0.002738,0.001507
1779027063.5953,-0.006236,-0.004944,0.002767,0.001622
1779027063.6028,-0.006665,-0.005169,0.002670,0.001707
1779027063.6096,-0.007078,-0.005419,0.002861,0.001937
